Date,NIFTY50,BankNifty,SPY,IndiaVIX
2024-03-07,501.0220642089844,13.609999656677246,47835.80078125,22493.55078125
2024-03-08,498.0148010253906,,,
2024-03-11,497.5865478515625,14.0,47327.8515625,22332.650390625
2024-03-12,502.9393005371094,13.640000343322754,47282.3984375,22335.69921875
2024-03-13,502.1510009765625,14.430000305175781,46981.30078125,21997.69921875
2024-03-14,501.1583251953125,13.619999885559082,46789.94921875,22146.650390625
2024-03-15,497.7170715332031,13.6899995803833,46594.1015625,22023.349609375
2024-03-18,500.675048828125,13.899999618530273,46575.8984375,22055.69921875
2024-03-19,503.4573669433594,14.109999656677246,46384.80078125,21817.44921875
2024-03-20,508.114013671875,13.470000267028809,46310.8984375,21839.099609375
2024-03-21,509.7931823730469,12.510000228881836,46684.8984375,22011.94921875
2024-03-22,508.82666015625,12.220000267028809,46863.75,22096.75
2024-03-25,507.4208679199219,,,
2024-03-26,506.4836730957031,12.819999694824219,46600.19921875,22004.69921875
2024-03-27,510.7402038574219,12.699999809265137,46785.94921875,22123.650390625
2024-03-28,510.6424560546875,12.829999923706055,47124.6015625,22326.900390625
2024-04-01,509.75408935546875,12.079999923706055,47578.25,22462.0
2024-04-02,506.5130615234375,11.649999618530273,47545.44921875,22453.30078125
2024-04-03,507.0694274902344,11.369999885559082,47624.25,22434.650390625
2024-04-04,500.880126953125,11.220000267028809,48060.80078125,22514.650390625
2024-04-05,506.11279296875,11.34000015258789,48493.05078125,22513.69921875
2024-04-08,506.3959045410156,11.609999656677246,48581.69921875,22666.30078125
2024-04-09,506.98162841796875,11.359999656677246,48730.55078125,22642.75
2024-04-10,501.9051208496094,11.109999656677246,48986.6015625,22753.80078125
2024-04-11,505.6929016113281,,,
2024-04-12,498.71282958984375,11.529999732971191,48564.55078125,22519.400390625
2024-04-15,492.46490478515625,12.470000267028809,47773.25,22272.5
2024-04-16,491.5667724609375,12.619999885559082,47484.80078125,22147.900390625
2024-04-17,488.65753173828125,,,
2024-04-18,487.6520080566406,13.039999961853027,47069.44921875,21995.849609375
2024-04-19,483.3955993652344,13.460000038146973,47574.1484375,22147.0
2024-04-22,487.8472595214844,12.699999809265137,47924.8984375,22336.400390625
2024-04-23,493.6363830566406,10.199999809265137,47970.44921875,22368.0
2024-04-24,493.402099609375,10.279999732971191,48189.0,22402.400390625
2024-04-25,491.5276794433594,10.729999542236328,48494.94921875,22570.349609375
2024-04-26,496.18438720703125,10.930000305175781,48201.05078125,22419.94921875
2024-04-29,497.9416198730469,12.239999771118164,49424.05078125,22643.400390625
2024-04-30,490.0535888671875,12.869999885559082,49396.75,22604.849609375
2024-05-01,488.46234130859375,,,
2024-05-02,493.0311279296875,13.449999809265137,49231.05078125,22648.19921875
2024-05-03,499.14239501953125,14.619999885559082,48923.55078125,22475.849609375
2024-05-06,504.2969665527344,16.600000381469727,48895.30078125,22442.69921875
2024-05-07,504.8533935546875,17.010000228881836,48285.3515625,22302.5
2024-05-08,504.9022216796875,17.079999923706055,48021.1015625,22302.5
2024-05-09,507.81134033203125,18.200000762939453,47487.8984375,21957.5
2024-05-10,508.465576171875,18.469999313354492,47421.1015625,22055.19921875
2024-05-13,508.5337829589844,20.600000381469727,47754.1015625,22104.05078125
2024-05-14,510.8670349121094,20.200000762939453,47859.44921875,22217.849609375
2024-05-15,517.1931762695312,20.270000457763672,47687.44921875,22200.55078125
2024-05-16,516.1290283203125,20.0,47977.05078125,22403.849609375
2024-05-17,516.8709716796875,19.799999237060547,48115.6484375,22466.099609375
2024-05-20,517.4664306640625,,,
2024-05-21,518.7355346679688,21.809999465942383,48048.19921875,22529.05078125
2024-05-22,517.241943359375,21.469999313354492,47781.94921875,22597.80078125
2024-05-23,513.4638671875,21.3799991607666,48768.6015625,22967.650390625
2024-05-24,516.8611450195312,21.709999084472656,48971.6484375,22957.099609375
2024-05-27,,23.190000534057617,49281.80078125,22932.44921875
2024-05-28,517.2223510742188,24.200000762939453,49142.1484375,22888.150390625
2024-05-29,513.6004638671875,24.18000030517578,48501.3515625,22704.69921875
2024-05-30,510.1934814453125,24.18000030517578,48682.3515625,22488.650390625
2024-05-31,514.8403930664062,24.600000381469727,48983.94921875,22530.69921875
2024-06-03,515.2601318359375,20.940000534057617,50979.94921875,23263.900390625
2024-06-04,515.836181640625,26.75,46928.6015625,21884.5
2024-06-05,521.9668579101562,18.889999389648438,49054.6015625,22620.349609375
2024-06-06,521.9570922851562,16.799999237060547,49291.8984375,22821.400390625
