Date,close,hist_full,roll_20d,roll_60d,roll_120d,ewma_span20,ewma_span40
2010-04-28,5215.4501953125,0.16564373882433692,0.13088826314951496,0.14590217476596576,0.15491045091535416,0.1342879693098159,0.13489259922758823
2010-04-29,5254.14990234375,0.16564373882433692,0.13138644574682457,0.1464148354660112,0.1544746205572647,0.1339206038825871,0.13403268309778077
2010-04-30,5278.0,0.16564373882433692,0.13202476340091826,0.14652346921197112,0.15367886967440741,0.12939062710369395,0.13147243386237772
2010-05-03,5222.75,0.16564373882433692,0.13412869178041648,0.1484222411764917,0.15386743634314215,0.1333840311549204,0.13387060889183128
2010-05-04,5148.5,0.16564373882433692,0.12971534526373127,0.14842748295906857,0.15498150301371644,0.14240406634273023,0.13975477361522815
2010-05-05,5124.89990234375,0.16564373882433692,0.12985345874212764,0.14300274987963982,0.15420460620863347,0.1359825956163262,0.13690898532650897
2010-05-06,5090.85009765625,0.16564373882433692,0.12987225043323433,0.13868425923782424,0.15366123933725903,0.13100097185755022,0.13497114624753168
2010-05-07,5018.0498046875,0.16564373882433692,0.13127978969557227,0.13048065232804293,0.15467654193108973,0.13652501668604103,0.13942175316189423
2010-05-10,5193.60009765625,0.16564373882433692,0.18098378617682015,0.14653786002807487,0.1651918874739964,0.22423627347643146,0.18564412538182176
2010-05-11,5136.14990234375,0.16564373882433692,0.18396328734863054,0.1483442364037477,0.16530132499652125,0.21958493460878098,0.18505864635708544
2010-05-12,5156.64990234375,0.16564373882433692,0.18508280360411106,0.14736579561532714,0.16448338990141892,0.21035535499565355,0.18112976174772055
2010-05-13,5178.89990234375,0.16564373882433692,0.18385095151194106,0.14492583584616214,0.16370153164351153,0.20153893806803286,0.17734761591481596
2010-05-14,5093.5,0.16564373882433692,0.19214737432095352,0.14891468727658158,0.1651384660307006,0.20704811991455283,0.18219665241852806
2010-05-17,5059.89990234375,0.16564373882433692,0.1897510957821686,0.14818596038938395,0.164540788448133,0.19827009798441972,0.1787305442241278
2010-05-18,5066.2001953125,0.16564373882433692,0.18850256632122292,0.14633126260700374,0.16363626225052108,0.18934278398915472,0.17447865978138108
2010-05-19,4919.64990234375,0.16564373882433692,0.21168315609395638,0.15822056469588688,0.16972772641133274,0.2227306349511775,0.19648087912114923
2010-05-20,4947.60009765625,0.16564373882433692,0.21221215623518536,0.15751618637239945,0.16911862673467865,0.21742081040123984,0.19367783308213907
2010-05-21,4931.14990234375,0.16564373882433692,0.20908240449824614,0.1576370160901488,0.16825668598692917,0.2068108522884677,0.18889377429583407
2010-05-24,4943.9501953125,0.16564373882433692,0.20871661161573607,0.15762280669145226,0.1674331605170974,0.1989012564487931,0.18492624702329102
2010-05-25,4806.75,0.16564373882433692,0.2259413364822533,0.16796502600483548,0.17247496746221894,0.22422455574997963,0.20205227064698797
2010-05-26,4917.39990234375,0.16564373882433692,0.24087808855764598,0.17442078208477008,0.1757921696783915,0.25213908860164436,0.21674620401813174
2010-05-27,5003.10009765625,0.16564373882433692,0.2489245614944329,0.1760400861261071,0.17724457499134735,0.25813499389170597,0.22166328878592273
2010-05-28,5066.5498046875,0.16564373882433692,0.2535327527405072,0.1735782400521778,0.17756864153290342,0.25374446309418736,0.221256353768514
2010-05-31,5086.2998046875,0.16564373882433692,0.2522989545047901,0.17133328420335545,0.17678853633104852,0.24190647681946462,0.21624921654034768
2010-06-01,4970.2001953125,0.16564373882433692,0.26009228395734924,0.17773027264569746,0.17958017372309057,0.25691145146264893,0.2254663648206451
2010-06-02,5019.85009765625,0.16564373882433692,0.26309276363635825,0.17893906701427092,0.17944137050538012,0.2503811019118935,0.22327186358193943
2010-06-03,5110.5,0.16564373882433692,0.2704650419761907,0.18219738706486652,0.18085476254032262,0.25368320203553907,0.22710597465768387
2010-06-04,5135.5,0.16564373882433692,0.2652743763959251,0.1822422490583337,0.1801434910957257,0.24188606941745094,0.22205573058443862
2010-06-07,5034.0,0.16564373882433692,0.2443002547473277,0.18671668277367173,0.18189214529820008,0.25230754435268987,0.22783556806501049
2010-06-08,4987.10009765625,0.16564373882433692,0.24346365821736862,0.1874798530347271,0.18155041777306952,0.2438137482474712,0.22426845771552856
2010-06-09,5000.2998046875,0.16564373882433692,0.24311157427698557,0.18757442519247527,0.18074704289742574,0.2326482556139069,0.2190645056630693
2010-06-10,5078.60009765625,0.16564373882433692,0.24986879224000486,0.19039317249798612,0.18155331546419248,0.23476042859615734,0.22103987069688247
2010-06-11,5119.35009765625,0.16564373882433692,0.24464522007847164,0.1890648587289893,0.18114400214714768,0.22600160079466738,0.21733806091838814
2010-06-14,5197.7001953125,0.16564373882433692,0.24873338475823004,0.19121972792857772,0.1818157176995121,0.2248507122957465,0.21808887918990144
2010-06-15,5222.35009765625,0.16564373882433692,0.24902274001832334,0.19139412932393618,0.18112505616451674,0.21409291206018694,0.21305158103847316
2010-06-16,5233.35009765625,0.16564373882433692,0.22072644628216584,0.1913259954781024,0.1803282077631383,0.20367886303033453,0.2077879500335774
2010-06-17,5274.85009765625,0.16564373882433692,0.22121378070592285,0.1906423082106786,0.17990444350746948,0.19524710441614718,0.20391663352853856
2010-06-18,5262.60009765625,0.16564373882433692,0.22084847496097618,0.19055999784590955,0.1791352812764126,0.18766230739367654,0.19933828487157867
2010-06-21,5353.2998046875,0.16564373882433692,0.22620277343657655,0.1932631215974268,0.1801307096852974,0.1911686655576802,0.20182429992396547
2010-06-22,5316.5498046875,0.16564373882433692,0.19684969270459876,0.19365015773716537,0.1796457079494427,0.18932577137557657,0.1993405859490511
2010-06-23,5323.14990234375,0.16564373882433692,0.1856617229451103,0.19350104224124737,0.17887030348180052,0.18030113507605744,0.19441061606146803
2010-06-24,5320.60009765625,0.16564373882433692,0.17936591858828874,0.19283740868355026,0.17810002429933552,0.17226524990714326,0.18975161546560904
2010-06-25,5269.0498046875,0.16564373882433692,0.18114896406275607,0.19383278845844593,0.17792398348303723,0.1741304395999367,0.18920712905203546
2010-06-28,5333.5,0.16564373882433692,0.18466066854970867,0.19476964606648933,0.17804104951234778,0.17341066379411982,0.18847796408584697
2010-06-29,5256.14990234375,0.16564373882433692,0.17110547815738153,0.1946973628972405,0.17857873033594562,0.18398352160892037,0.19223287975090636
2010-06-30,5312.5,0.16564373882433692,0.17152500060569195,0.1960013952389568,0.17880333963650918,0.18122705317361645,0.1905504267983334
2010-07-01,5251.39990234375,0.16564373882433692,0.1690737948783242,0.19734703279870686,0.17959125097197817,0.18376928791636538,0.19112026795483586
2010-07-02,5237.10009765625,0.16564373882433692,0.16912934178549097,0.19561700917641564,0.17956135422030384,0.17547224500524455,0.186763358361261
2010-07-05,5235.89990234375,0.16564373882433692,0.15016383411065853,0.19427979408535492,0.17949078336983232,0.16691873624395842,0.1821593758313234
2010-07-06,5289.0498046875,0.16564373882433692,0.14653998306552748,0.1952984683284252,0.18008427281983988,0.16575865166777146,0.18075670102972105
2010-07-07,5241.10009765625,0.16564373882433692,0.15266280107574517,0.1960687613169068,0.1802459831828841,0.16503058416824504,0.17969568041075024
2010-07-08,5296.85009765625,0.16564373882433692,0.14792467897010456,0.19638303403130478,0.180778097185999,0.16475396082114327,0.17872959378152062
2010-07-09,5352.4501953125,0.16564373882433692,0.14946591434651485,0.19746992238363476,0.18126493212565387,0.16293469898458102,0.17738556988929757
2010-07-12,5383.0,0.16564373882433692,0.1421652467077232,0.19628901622113937,0.18142689110171903,0.1559822058711709,0.1736317071943702
2010-07-13,5400.64990234375,0.16564373882433692,0.1418538220895447,0.1961473624378102,0.1813837656811807,0.14843382361615637,0.16943357926340497
2010-07-14,5386.14990234375,0.16564373882433692,0.14268082557371864,0.19619781461903396,0.18089517279142556,0.1433028108256072,0.16594250535198968
2010-07-15,5378.75,0.16564373882433692,0.14089840529645245,0.19603438628157946,0.1809046968026291,0.13723331385325552,0.16214257829732662
2010-07-16,5393.89990234375,0.16564373882433692,0.1404819099880995,0.1956750529224913,0.1772172297805668,0.13065612668839302,0.15821424297927106
2010-07-19,5386.4501953125,0.16564373882433692,0.1275349113528741,0.19559098628786759,0.17637656953182632,0.12517637167798368,0.15460730985583174
2010-07-20,5368.0,0.16564373882433692,0.12552167438274367,0.19564596811368656,0.17624443745330973,0.1213315910387902,0.1516669720697181
2010-07-21,5399.35009765625,0.16564373882433692,0.1269352697982489,0.1923906441709851,0.170089569281345,0.11770467511320822,0.14883757022515554
2010-07-22,5441.9501953125,0.16564373882433692,0.1293266886351325,0.19246352136044806,0.17036503645563067,0.11608198222920506,0.14693342661796419
2010-07-23,5449.10009765625,0.16564373882433692,0.12279899717972102,0.19229483548838222,0.17033822653332067,0.11047317942186356,0.1433046162183189
2010-07-26,5418.60009765625,0.16564373882433692,0.1188258170167416,0.19135013232949036,0.1705535504071232,0.11118343928244083,0.14197449316525526
2010-07-27,5430.60009765625,0.16564373882433692,0.10398587383631484,0.18882262131959368,0.1691210237688407,0.10585406117013478,0.13850587804934048
2010-07-28,5397.5498046875,0.16564373882433692,0.10167982573498652,0.1890351740875922,0.16691063644354404,0.10681265190168979,0.1374891987010248
2010-07-29,5408.89990234375,0.16564373882433692,0.09061277896087153,0.1883963221196834,0.16472859407501486,0.10183804730087366,0.13415247714929826
2010-07-30,5367.60009765625,0.16564373882433692,0.09522939677250943,0.18653855689967708,0.16029278228061983,0.10494656974464701,0.1342245311409462
2010-08-02,5431.64990234375,0.16564373882433692,0.1021885871321484,0.1747206002218971,0.16066540235822763,0.11486356019959817,0.13663482651983025
2010-08-03,5439.5498046875,0.16564373882433692,0.09741111641480486,0.17296338625622393,0.1604539820421586,0.10926946047168137,0.13326323929890954
2010-08-04,5467.85009765625,0.16564373882433692,0.08988024059741231,0.17307113633815677,0.16008313448452421,0.1057221465353171,0.1307281669183587
2010-08-05,5447.10009765625,0.16564373882433692,0.08634862601010627,0.1732026184074741,0.1590409367226022,0.10373919192397602,0.1287306139795967
2010-08-06,5439.25,0.16564373882433692,0.07990440364636286,0.16941544675335093,0.15882575092913026,0.09937502430869671,0.12585277562561514
2010-08-09,5486.14990234375,0.16564373882433692,0.08285791542683309,0.16932427341704687,0.15852436089327837,0.10161538003657068,0.12555656563519357
2010-08-10,5460.7001953125,0.16564373882433692,0.08466338710457268,0.16976994801790635,0.15792778704302185,0.10106725161917518,0.12419237152651302
2010-08-11,5420.60009765625,0.16564373882433692,0.088581398196942,0.15844414460749834,0.15812305444776387,0.10402034384221859,0.12457496350323281
2010-08-12,5416.4501953125,0.16564373882433692,0.08845326086356782,0.15829027250143715,0.1575101444235193,0.09903953545195038,0.12159251159625428
2010-08-13,5452.10009765625,0.16564373882433692,0.09080651234532028,0.1582965462875736,0.15770821311869962,0.09919730070924604,0.1203971313247138
2010-08-16,5418.2998046875,0.16564373882433692,0.09373768137612783,0.1591060386662125,0.15802694144091234,0.09995410808427448,0.11994869806674521
2010-08-17,5414.14990234375,0.16564373882433692,0.09280541053603096,0.1467098012640655,0.15797469007597395,0.09515016597693915,0.11706811838325026
2010-08-18,5479.14990234375,0.16564373882433692,0.09978937402603033,0.14175619986473087,0.15877774466876932,0.1071222644826757,0.12091397308815875
2010-08-19,5540.2001953125,0.16564373882433692,0.1034294440107283,0.13941628015124613,0.15852825877452,0.11253455148648815,0.12298310805114235
2010-08-20,5530.64990234375,0.16564373882433692,0.10382797349542462,0.13771225878380763,0.15635734910745744,0.10854561825725449,0.12046270043839614
2010-08-23,5543.5,0.16564373882433692,0.10117195683964539,0.13763151240222085,0.1551697684501881,0.10329258882068464,0.11753594678118284
2010-08-24,5505.10009765625,0.16564373882433692,0.10503802149937799,0.12905506148038323,0.15553382945528346,0.10668167223512788,0.11821425658907775
2010-08-25,5462.35009765625,0.16564373882433692,0.10664645594971528,0.12933868642515495,0.15600914662488588,0.1096880555509414,0.1192334332869256
2010-08-26,5477.89990234375,0.16564373882433692,0.10681764028223942,0.12473911360443035,0.15577115540516417,0.10516359786630036,0.11655839947989281
2010-08-27,5408.7001953125,0.16564373882433692,0.11332418055586668,0.12767263245016366,0.1567937161793184,0.1179208392387961,0.12275768112279091
2010-08-30,5415.4501953125,0.16564373882433692,0.10502113544469564,0.12006817449059941,0.15675856840964156,0.11263207923110191,0.11980183429952172
2010-08-31,5402.39990234375,0.16564373882433692,0.10513517132229366,0.11828493226999783,0.15675722786925653,0.10744995663686177,0.11715877093214624
2010-09-01,5471.85009765625,0.16564373882433692,0.11353895752234444,0.120564129824535,0.1577750732868435,0.12120946115573611,0.1225931160670955
2010-09-02,5486.14990234375,0.16564373882433692,0.11294344094355112,0.11699408468313445,0.15777351379221696,0.11575799173233783,0.1197723126351802
2010-09-03,5479.39990234375,0.16564373882433692,0.11290132000500479,0.11626089213446159,0.156672686371151,0.11047402214025584,0.11700019187081166
2010-09-06,5576.9501953125,0.16564373882433692,0.12552433057886034,0.11763105846768478,0.15841034637376225,0.13336396991584926,0.12850759318221008
2010-09-07,5604.0,0.16564373882433692,0.12455458879371567,0.11764512447649358,0.15850339724390763,0.12752555381509703,0.12589318527714122
2010-09-08,5607.85009765625,0.16564373882433692,0.12033170939131033,0.11763320064588627,0.15845567590204793,0.12156634413846995,0.12282269316598024
2010-09-09,5640.0498046875,0.16564373882433692,0.12077412151941247,0.11718429746667516,0.15772987503838828,0.11685049405081238,0.120663750359759
2010-09-13,5760.0,0.16564373882433692,0.13774342440683096,0.12385095769963017,0.16040952332603037,0.14205416187683526,0.13534576598639458
2010-09-14,5795.5498046875,0.16564373882433692,0.13401302772583246,0.11994028754272429,0.16036934689889745,0.13540946035019671,0.1325483860977695
2010-09-15,5860.9501953125,0.16564373882433692,0.13585412610315603,0.12038607977370415,0.16100983766786997,0.13277189432097808,0.13248342056209292
2010-09-16,5828.7001953125,0.16564373882433692,0.13639878044376536,0.12127168864692005,0.1612107650944578,0.13614996126164441,0.13274038922589157
2010-09-17,5884.9501953125,0.16564373882433692,0.13534855869637508,0.12232062552185607,0.16123761333323222,0.13214309750410919,0.13156859089587977
2010-09-20,5980.4501953125,0.16564373882433692,0.14170034026026376,0.12347457465758385,0.16264372597139776,0.13712647961352942,0.13591295380426088
2010-09-21,6009.0498046875,0.16564373882433692,0.14160284033746287,0.12182436371014732,0.1624331193340849,0.13051284751249648,0.13259921181468984
2010-09-22,5991.0,0.16564373882433692,0.13819743125077655,0.11731038220263121,0.1613225529944895,0.13083631316329725,0.13148243198514056
2010-09-23,5959.5498046875,0.16564373882433692,0.13554166569984388,0.11693173733848572,0.16155943680781998,0.1334437787972758,0.1317839959730894
2010-09-24,6018.2998046875,0.16564373882433692,0.136760823138279,0.11458695731516567,0.1620746731855135,0.13008851163793686,0.13062532932556414
2010-09-27,6035.64990234375,0.16564373882433692,0.12067738640090812,0.11411742874002744,0.16078308037814965,0.12395754734346048,0.12741235232703438
2010-09-28,6029.5,0.16564373882433692,0.12199382432085627,0.11420562432601566,0.16018774540535258,0.1205901289065488,0.12519719015362193
2010-09-29,5991.2998046875,0.16564373882433692,0.12606523346663331,0.11441644166508105,0.1603710205066251,0.12449694539113641,0.1264810974194601
2010-09-30,6029.9501953125,0.16564373882433692,0.12296581071631116,0.11234103028627829,0.16045251397314164,0.11968294803320284,0.12403084754188445
2010-10-01,6143.39990234375,0.16564373882433692,0.13192067575549196,0.11602064268887453,0.16174113584798047,0.13581089799878543,0.13270317591654524
2010-10-04,6159.4501953125,0.16564373882433692,0.1299505284161517,0.1148264984216576,0.16167770447161714,0.12954065294744072,0.1294762873585589
2010-10-05,6145.7998046875,0.16564373882433692,0.12507213350058718,0.11498475716568379,0.1607161784026241,0.12725448935394576,0.1278777237334641
2010-10-06,6186.4501953125,0.16564373882433692,0.1252237010261748,0.1153167461345741,0.1608051851077916,0.12177781040767185,0.12523383313568048
2010-10-07,6120.2998046875,0.16564373882433692,0.13645787361730954,0.11794912046694465,0.1617508840589928,0.1357736398573152,0.13170651824916926
2010-10-08,6103.4501953125,0.16564373882433692,0.13864640196477204,0.11815833048968134,0.16178079261115108,0.13171185555888662,0.12987924688454183
2010-10-11,6135.85009765625,0.16564373882433692,0.12331123276094137,0.11833100648449638,0.16170186478348417,0.1261881515488411,0.1270371209267806
2010-10-12,6090.89990234375,0.16564373882433692,0.1281870714661435,0.11971634361459295,0.16214259136314466,0.1288353738223439,0.12865091727620806
2010-10-13,6233.89990234375,0.16564373882433692,0.14497966725565165,0.12674876559947096,0.1651691672338438,0.16056333443208634,0.14510457894570525
2010-10-14,6177.35009765625,0.16564373882433692,0.148331652247555,0.12875258865158867,0.1635446167001573,0.16432833135821834,0.14779367619805855
2010-10-15,6062.64990234375,0.16564373882433692,0.16458808745033737,0.13517856050478638,0.16588871523357507,0.18605233177431307,0.1619702110859006
2010-10-18,6075.9501953125,0.16564373882433692,0.15535915642288606,0.1351770261376209,0.165823733016115,0.1771887541677424,0.15798585100931084
2010-10-19,6027.2998046875,0.16564373882433692,0.15764559651818663,0.13583631211356959,0.16549145209275187,0.1734477826055648,0.15764343137243977
2010-10-20,5982.10009765625,0.16564373882433692,0.15965041869913407,0.13716227271550258,0.16443261869670855,0.16857476962435144,0.15663285095605636
2010-10-21,6101.5,0.16564373882433692,0.1730175334617716,0.1411336020669346,0.16637609870218942,0.18852571910798288,0.166435157400613
2010-10-22,6066.0498046875,0.16564373882433692,0.17156660674806906,0.14205196905116835,0.16629379871681804,0.18226922662252718,0.16436024506053687
2010-10-25,6105.7998046875,0.16564373882433692,0.17275376215931615,0.14093950446741554,0.1648253876631558,0.17587416198899333,0.16133904463418117
2010-10-26,6082.0,0.16564373882433692,0.1734101821660459,0.1399988390253112,0.15790859689370693,0.16888467086289133,0.15846956737692725
2010-10-27,6012.64990234375,0.16564373882433692,0.17697765246451788,0.1426483184500968,0.1579668710256834,0.17048976277520417,0.1607079908795278
2010-10-28,5987.7001953125,0.16564373882433692,0.17600452465451963,0.1429491730412186,0.15811594297609746,0.163027740042658,0.15761324847687877
2010-10-29,6017.7001953125,0.16564373882433692,0.16263510071970647,0.1426888393991259,0.15814749452363225,0.15769406323365048,0.1545451006315577
2010-11-01,6117.5498046875,0.16564373882433692,0.17379379552224433,0.14570949793577972,0.1574930363409977,0.17032853381355753,0.16039677377130196
2010-11-02,6119.0,0.16564373882433692,0.17366051852923367,0.14509095815471001,0.1570549483473016,0.16207802406837948,0.1564867513460967
2010-11-03,6160.5,0.16564373882433692,0.17374822021273198,0.14480189217382142,0.15723294452475162,0.1565281278755047,0.15377357981061368
2010-11-04,6281.7998046875,0.16564373882433692,0.18237339900063002,0.14780655040656476,0.15271986597137768,0.171647038307374,0.16228011821840424
2010-11-08,6273.2001953125,0.16564373882433692,0.1820300951588024,0.14786798528432404,0.1527061923889956,0.16481109802197141,0.15883111227598318
2010-11-09,6301.5498046875,0.16564373882433692,0.18182683600372768,0.14768394255287495,0.15255156983946508,0.15695832468090212,0.1550998524945115
2010-11-10,6275.7001953125,0.16564373882433692,0.1801290804308146,0.14722009360994376,0.15280952600494602,0.15316258783688866,0.1529376988890205
